C:\Users\pindus\Desktop\SITLess_Data\EXP1\COG\PRE\FC\SL003\SL003_FCS6BB.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,BlockID,Clock.Information,CogSeq,DataFile.Basename,Day,ExperimentVersion,Group,Participant.RefreshRate,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,ThankYou.DEVICE,Timing,Welcome.DEVICE,Welcome.DurationError,Welcome.OnsetDelay,Welcome.OnsetTime,Welcome.OnsetToOnsetTime,Block,BlockList,BlockList.Cycle,BlockList.Sample,Procedure[Block],Running[Block],Trial,Condition,CongAcc,CongRT,CorrectAnswer,InconAcc,InconRT,ITI,Omissions,OverallACC,OverallRT,Procedure[Trial],Running[Trial],Stimulus,Stimulus.ACC,Stimulus.CRESP,Stimulus.DEVICE,Stimulus.DurationError,Stimulus.OnsetDelay,Stimulus.OnsetTime,Stimulus.OnsetToOnsetTime,Stimulus.RESP,Stimulus.RT,Stimulus.RTTime,TrialList,TrialList.Cycle,TrialList.Sample,TrialType
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,23,222,,,1,0.8,480.25,1500,,0.913043478,421.8571429,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,2,10,396237,153,1,572,396809,11,1,23,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,24,221,,,1,0.818181818,491,1302,,0.916666667,428.9090909,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,3,6,397896,160,1,577,398473,10,1,24,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,25,212,,,4,0.75,,1500,,0.88,,TrialProc,TrialList,flankerIR.jpg,0,4,Keyboard,2,11,399369,159,1,713,400082,8,1,25,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,26,121,1,382.7142857,1,,,1302,,0.884615385,425.0869565,TrialProc,TrialList,flankerCL.jpg,1,1,Keyboard,3,7,401035,153,1,341,401376,4,1,26,Cong
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,27,213,,,4,0.769230769,500.1,1698,,0.888888889,431.625,TrialProc,TrialList,flankerIR.jpg,1,4,Keyboard,3,10,402500,160,4,582,403082,9,1,27,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,28,112,1,395.3333333,4,,,1500,,0.892857143,437.24,TrialProc,TrialList,flankerCR.jpg,1,4,Keyboard,3,10,404368,160,4,572,404940,2,1,28,Cong
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,29,213,,,4,0.785714286,504,1698,,0.896551724,441.3076923,TrialProc,TrialList,flankerIR.jpg,1,4,Keyboard,2,7,406035,160,4,543,406578,9,1,29,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,30,112,1,397.0625,4,,,1500,,0.9,440.6296296,TrialProc,TrialList,flankerCR.jpg,1,4,Keyboard,2,10,407903,153,4,423,408326,2,1,30,Cong
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,31,223,,,1,0.733333333,,1698,1,0.870967742,,TrialProc,TrialList,flankerIL.jpg,0,1,Keyboard,2,7,409563,159,,0,0,12,1,31,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,32,112,1,395.3529412,4,,,1500,,0.875,438.0357143,TrialProc,TrialList,flankerCR.jpg,1,4,Keyboard,2,11,411431,159,4,368,411799,2,1,32,Cong
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,33,122,1,410.2777778,1,,,1500,,0.878787879,445.8275862,TrialProc,TrialList,flankerCL.jpg,1,1,Keyboard,3,7,413097,160,1,664,413761,5,1,33,Cong
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,34,113,1,408.2631579,4,,,1698,,0.882352941,443.3666667,TrialProc,TrialList,flankerCR.jpg,1,4,Keyboard,2,7,414764,160,4,372,415136,3,1,34,Cong
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,35,221,,,1,0.6875,,1302,,0.857142857,,TrialProc,TrialList,flankerIL.jpg,0,1,Keyboard,2,10,416632,160,4,369,417001,10,1,35,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,36,223,,,1,0.705882353,514.5833333,1698,,0.861111111,449.4193548,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,2,10,418104,160,1,631,418735,12,1,36,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,37,122,1,407.35,1,,,1500,,0.864864865,447.5625,TrialProc,TrialList,flankerCL.jpg,1,1,Keyboard,2,10,419972,160,1,390,420362,5,1,37,Cong
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,38,212,,,4,0.722222222,509.8461538,1500,,0.868421053,447.7272727,TrialProc,TrialList,flankerIR.jpg,1,4,Keyboard,2,7,421639,159,4,453,422092,8,1,38,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,39,213,,,4,0.736842105,503.7857143,1698,,0.871794872,447.0588235,TrialProc,TrialList,flankerIR.jpg,1,4,Keyboard,3,7,423305,160,4,425,423730,9,1,39,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,40,221,,,1,0.75,507,1302,,0.875,450.0571429,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,3,10,425173,160,1,552,425725,10,1,40,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,41,221,,,1,0.761904762,506.6875,1302,,0.87804878,451.5,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,3,10,426645,160,1,502,427147,10,1,41,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,42,111,1,410.4761905,4,,,1302,,0.880952381,452.0810811,TrialProc,TrialList,flankerCR.jpg,1,4,Keyboard,2,11,428118,159,4,473,428591,1,1,42,Cong
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,43,112,0.954545455,,4,,,1500,,0.860465116,,TrialProc,TrialList,flankerCR.jpg,0,4,Keyboard,2,11,429590,160,1,645,430235,2,1,43,Cong
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,44,121,0.956521739,419.5,1,,,1302,,0.863636364,456.2105263,TrialProc,TrialList,flankerCL.jpg,1,1,Keyboard,3,6,431256,160,1,609,431865,4,1,44,Cong
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,45,222,,,1,0.772727273,511.2352941,1500,,0.866666667,459.4871795,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,2,11,432729,159,1,584,433313,11,1,45,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,46,212,,,4,0.739130435,,1500,,0.847826087,,TrialProc,TrialList,flankerIR.jpg,0,4,Keyboard,3,7,434395,160,1,273,434668,8,1,46,Incon
FC,3,1,B,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13578792482891</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T13:07:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6BB,6,1.0.0.262,1,143.973,-1891543596,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 13:07,8:07:16,3.0.3.82,Keyboard,B,Keyboard,-999999,15,11708,0,1,1,1,1,BlockProc,BlockList,47,221,,,1,0.75,510.2777778,1302,,0.85106383,460.35,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,2,7,436062,153,1,494,436556,10,1,47,Incon
